,session_no,Member_name,Days_attended
1116,233,jugul kishore,  13
1117,233,chaudhary munvvar saleem,  21
1118,233,pyarimohan mohapatra,  16
1119,233,pavan kumar varma,  22
1120,233,harivansh,  15
1121,233,t.n. seema,  21
1122,233,m.p. achuthan,  21
1123,233,alok tiwari,  21
1124,233,arvind kumar singh,  22
1125,233,neeraj shekhar,  19
1126,233,rajaram,  20
1127,233,k. keshava rao,  18
1128,233,c.p. narayanan,  22
1129,233,ritabrata banerjee,  22
1130,233,kahkashan perween,  19
1131,233,gulam rasool balyawi,  16
1132,233,chandrapal singh yadav,  19
1133,233,ravi prakash verma,  20
1134,233,sanjiv kumar, 19
1135,233,munquad ali,  19
1136,233,salim ansari,  22
1137,233,salim ansari,  22
1138,233,rajpal singh saini,  22
1139,233,munquad ali,  19
1140,233,rajpal singh saini,  22
1141,233,anand sharma,  22
1142,233,a.k. antony,  5
1143,233,karan singh,  18
1144,233,manmohan singh,  21
1145,233,ahmed patel,  13
1146,233,digvijaya singh,  18
1147,233,k. rahman khan, 18
1148,233,janardan dwivedi,  22
1149,233,motilal vora, 21
1150,233,t. subbarami reddy,  15
1151,233,oscar fernandes, 16
1152,233,saif-ud-din soz,  2
1153,233,jairam ramesh, 14
1154,233,kumari selja,  20
1155,233,rajeev shukla,  21
1156,233,bhubaneswar kalita,  17
1157,233,bhubaneswar kalita,  17
1158,233,narendra budania,  19
1159,233,p.l. punia,  20
1160,233,chaudhary birender singh,  M
1161,233,k. chiranjeevi,  7
1162,233,madhusudan mistry,  18
1163,233,pramod tiwari,  20
1164,233,mani shankar aiyar,16
1165,233,mohammad shafi,  6
1166,233,v. hanumantha rao,  22
1167,233,jesudasu seelam,  22
1168,233,shadi lal batra,  22
1169,233,parvez hashmi,  21
1170,233,k.v.p. ramachandra rao,  20
1171,233,mohd. ali khan,  22
1172,233,sanjay sinh,  21
1173,233,biswajit daimary,  18
1174,233,viplove thakur,  21
1175,233,bhalchandra mungekar,18
1176,233,ananda bhaskar rapolu,  22
1177,233,narendra budania,  19
1178,233,p. bhattacharya,  22
1179,233,shantaram naik, 22
1180,233,praveen rashtrapal,  17
1181,233,ranjib biswal,  12
1182,233,husain dalwai,  19
1183,233,joy abraham,  13
1184,233,g. n. ratanpuri,  4
1185,233,ronald sapa tlau,  17
1186,233,palvai govardhan reddy,  21
1187,233,manorama d. sharama, 20
1188,233,pankaj bora,  22
1189,233,santiuse kujur,  21
1190,233,dhiraj prasad sahu, 12
1191,233,avinash pande,  22
1192,233,haji abdul salam,  17
1193,233,m.v. rajeev gowda, 22
1194,233,ghulam nabi azad,  LOP
1195,233,p.j. kurien,  HDC
1196,233,satyavrat chaturvedi,  20
1197,233,ambika soni,  15
1198,233,mohsina kidwai, 19
1199,233,ashwani kumar,  16
1200,233,vayalar ravi,  13
1201,233,abhishek manu singhvi,  9
1202,233,renuka chowdhury,  14
1203,233,satish sharma,  20
1204,233,mukut mithi,  18
1205,233,b.k. hariprasad, 10
1206,233,m.s. gill,  22
1207,233,e.m. sudarsana natchiappan,  19
1208,233,vijay jawaharlal darda,  15
1209,233,rajani ashokrao patil,  20
1210,233,wansuk syiem, 22
1211,233,vijaylaxmi sadho,  22
1212,233,naznin faruque,  21
1213,233,p. kannan, 7
1214,233,ashk ali tak,  19
1215,233,pradeep kumar balmuchu, 9
1216,233,mahendra singh mahra, 22
1217,233,,
1687,216,n. janardhana reddy,  4
1688,216,saif-ud-din soz,  4
1689,216,mohammad shafi,  4
1690,216,ghulam nabi azad,  M
1691,216,manmohan singh,  PM
1692,216,vayalar ravi,  M
1693,216,ambika soni,  M
1694,216,anand sharma,  M
1695,216,murli deora,  M
1696,216,santosh bagrodia,  4
1697,216,mohsina kidwai, 4
1698,216,rishang keishing,  4
1699,216,r.k. dhawan,  4
1700,216,janardan dwivedi,  4
1701,216,rajeev shukla,  3
1702,216,prabha thakur,  4
1703,216,viplove thakur,  4
1704,216,alka balram kshatriya,  4
1705,216,sushila tiriya,  2
1706,216,praveen rashtrapal,  2
1707,216,silvius condpan,  4
1708,216,dharam pal sabharwal,  4
1709,216,arjun singh,  1
1710,216,a.k. antony,  M
1711,216,hans raj bhardwaj,  4
1712,216,karan singh,  3
1713,216,prithviraj chavan,  M
1714,216,ahmed patel,  4
1715,216,p.j. kurien,  4
1716,216,oscar fernandes, 3
1717,216,jairam ramesh, M
1718,216,ashwani kumar,  3
1719,216,g.k. vasan,  M
1720,216,jayanthi natarajan,  4
1721,216,s.m. krishna, M
1722,216,bhubaneswar kalita,  4
1723,216,mabel rebello, 4
1724,216,satish sharma,  4
1725,216,t. subbarami reddy,  2
1726,216,satyavrat chaturvedi,  4
1727,216,nandi yellaiah,  4
1728,216,rama chandra khuntia,  4
1729,216,raashid alvi,  4
1730,216,v. hanumantha rao,  4
1731,216,b.k. hariprasad, 4
1732,216,syeda anwara taimur,  4
1733,216,g. sanjeeva reddy,  4
1734,216,b. s. gnanadesikan,  4
1735,216,ram prakash,  4
1736,216,k. keshava rao,  4
1737,216,mukut mithi,  4
1738,216,shantaram naik, 4
1739,216,abhishek manu singhvi,  1
1740,216,e.m. sudarsana natchiappan,  4
1741,216,vijay jawaharlal darda,  4
1742,216,arjun kumar sengupta,  4
1743,216,t. ratna bai,  4
1744,216,k.v.p. ramachandra rao,  4
1745,216,anil h. lad, 3
1746,216,ishwar singh,  4
1747,216,mohd. ali khan,  4
1748,216,radhakant nayak,  4
1749,216,gireesh kumar sanghi,  3
1750,216,jesudasu seelam,  4
1751,216,sabir ali,  4
1752,216,abdul wahab,  2
1753,216,shivraj vishwanath patil,  4
1754,216,motilal vora, 4
1755,216,d. raja,  4
1756,216,sitaram yechury,  3
1757,216,m.s. gill,  M
1758,216,prem chand gupta,  4
1759,216,tariq anwar,  4
1760,216,prasanta chatterjee,  3
1761,216,mukul roy,  M
1762,216,jabir husain,  4
1763,216,a. vijayaraghavan,  3
1764,216,shyamal chakraborty,  3
1765,216,mahendra prasad,  4
1766,216,rajniti prasad,  4
1767,216,subhash prasad yadav,  4
1768,216,yogendra p. trivedi,  1
1769,216,moinul hassan,  4
1770,216,tarini kanta roy,  4
1771,216,penumalli madhu,  2
1772,216,matilal sarkar,  4
1773,216,c. rangarajan,3
1774,216,shobhana bhartia,4
1775,216,shyam benegal,2
1776,216,k. kasturirangan,4
1777,216,chandan mitra,  4
1778,216,m.s. swaminathan,1
1779,216,() kapila vatsyayan,4
1780,216,bimal jalan,2
1781,216,sardar tarlochan singh,  4
1782,216,janardhan waghmare,  3
1783,216,vasanthi stanley,  4
1784,216,kanimozhi,  4
1785,216,syed azeez pasha,  4
1786,216,rajaram,  4
1787,216,barun mukherji,  4
1788,216,tapan kumar sen,  4
1789,216,p.r. rajan,  4
1790,216,ahmad saeed malihabadi,  4
1791,216,mohammed adeeb,  3
1792,216,o.t. lepcha,  4
1793,216,thomas sangma, 4
1794,216,a.a. jinnah,  4
1795,216,k.e. ismail,  4
1796,216,r.c. singh,  4
1797,216,amir alam khan,  4
1798,216,nand kishore yadav,  4
1799,216,avtar singh karimpuri,  3
1800,216,saman pathak,  3
1801,216,janeshwar mishra,  4
1802,216,satish chandra misra,  2
1803,216,mahendra sahni,  4
1804,216,v. maitreyan,  4
1805,216,brinda karat,  4
1806,216,amar singh,  2
1807,216,ram gopal yadav,  4
1808,216,k. malaisamy,  4
1809,216,shivanand tiwari,  3
1810,216,mohammed amin,  4
1811,216,anbumani ramadoss,  1
1812,216,n. k. singh,  4
1813,216,akhilesh das gupta,  1
1814,216,t.k. rangarajan,  3
1815,216,virendra bhatia,  4
1816,216,mahendra mohan,  3
1817,216,brajesh pathak,  4
1818,216,veer singh,  3
1819,216,raj mohinder singh majitha,  4
1820,216,sanjay raut,  4
1821,216,abani roy,  4
1822,216,p. rajeeve,  4
1823,216,brijlal khabri,  4
1824,216,b.b. tiwari,  4
1825,216,ajay singh chautala,  1
1826,216,ambeth rajan,  2
1827,216,nandamuri harikrishna,  1
1828,216,rahul bajaj,  4
1829,216,ram narayan sahu,  4
1830,216,bhagwati singh,  4
1831,216,kamal akhtar,  2
1832,216,m. rajasekara murthy, 4
1833,216,rajeev chandrasekhar, 4
1834,216,sharad anantrao joshi,  4
1835,216,m.v. mysura reddy,  4
1836,216,n.r. govindarajar,  4
1837,216,mahmood a. madani,  3
1838,216,veer pal singh yadav,  4
1839,216,munquad ali,  4
1840,216,balihari babu,  4
1841,216,ali anwar ansari,  2
1842,216,parimal nathwani,  3
1843,216,biswajit daimary,  4
1844,216,m.p. achuthan,  4
1845,216,swapan sadhan bose,  1
1846,216,mangala kisan,  4
1847,216,renubala pradhan,  4
1848,216,manohar joshi,  4
1849,216,m. venkaiah naidu,  3
1850,216,shanta kumar,  3
1851,216,arun shourie,  4
1852,216,n. balaganga,  4
1853,216,ravi shankar prasad,  1
1854,216,balavant alias bal apte,  4
1855,216,vikram verma,  2
1856,216,vinay katiyar,  3
1857,216,kalraj mishra,  4
1858,216,birendra prasad baishya,  4
1859,216,s. anbalagan,  4
1860,216,a. elavarasan,  4
1861,216,pyarelal khandelwal,  3
1862,216,lalit kishore chaturvedi,  3
1863,216,balbir punj,  4
1864,216,maya singh,  4
1865,216,rajkumar dhoot,  3
1866,216,ejaz ali,  4
1867,216,su. thirunavukkarasar,  3
1868,216,parshottam rupala,  4
1869,216,shivpratap singh, 4
1870,216,vijaykumar rupani,  4
1871,216,pyarimohan mohapatra,  3
1872,216,varinder singh bajwa,  2
1873,216,lalhming liana,  4
1874,216,surendra motilal patel,  4
1875,216,anusuiya uikey,  4
1876,216,krishan lal balmiki,  4
1877,216,rudra narayan pany,  4
1878,216,kumar deepak das,  4
1879,216,khekiho zhimomi,  3
1880,216,naresh gujral,  4
1881,216,bharatkumar raut,  4
1882,216,kusum rai,  3
1883,216,raghunandan sharma,  3
1884,216,bhagirathi majhi,  4
1885,216,arun jaitley,  4
1886,216,k. rahman khan, HDC
1887,216,s.s. ahluwalia, 4
1888,216,najma a. heptulla,  4
1889,216,bhagat singh koshyari, 2
1890,216,ramdas agarwal,  4
1891,216,c.p. thakur,  4
1892,216,rajiv pratap rudy,  4
1893,216,om prakash mathur,  3
1894,216,m. rama jois, 4
1895,216,k.b. shanappa, 3
1896,216,prakash javadekar,  4
1897,216,prabhat jha,  3
1898,216,suryakantbhai acharya,  3
1899,216,shreegopal vyas, 3
1900,216,kanjibhai patel,  4
1901,216,narayan singh kesari,  4
1902,216,gyan prakash pilania,  4
1903,216,jai prakash narayan singh, 3
1904,216,natuji halaji thakor,  4
1905,216,bharatsinh prabhatsinh parmar,  4
1906,216,,
2139,221,m. rajasekara murthy, 11
2140,221,manmohan singh,  PM
2141,221,ambika soni,  M
2142,221,prithviraj chavan,  M
2143,221,anand sharma,  M
2144,221,murli deora,  M
2145,221,saif-ud-din soz,  23
2146,221,mohsina kidwai, 22
2147,221,rishang keishing,  21
2148,221,janardan dwivedi,  23
2149,221,sushila tiriya,  16
2150,221,rajeev shukla,  21
2151,221,narendra budania,  22
2152,221,prabha thakur,  11
2153,221,viplove thakur,  20
2154,221,alka balram kshatriya,  19
2155,221,silvius condpan,  23
2156,221,praveen rashtrapal,  21
2157,221,parvez hashmi,  20
2158,221,shadi lal batra,  22
2159,221,p. kannan, 6
2160,221,naznin faruque,  18
2161,221,a.k. antony,  M
2162,221,s.m. krishna, M
2163,221,ghulam nabi azad,  M
2164,221,karan singh,  20
2165,221,arjun singh,  6
2166,221,vayalar ravi,  M
2167,221,m.s. gill,  M
2168,221,g.k. vasan,  M
2169,221,ahmed patel,  8
2170,221,p.j. kurien,  22
2171,221,oscar fernandes, 15
2172,221,jairam ramesh, M
2173,221,mani shankar aiyar,10
2174,221,jayanthi natarajan,  14
2175,221,nandi yellaiah,  14
2176,221,bhubaneswar kalita,  17
2177,221,mabel rebello, 22
2178,221,ashwani kumar,  21
2179,221,satish sharma,  23
2180,221,t. subbarami reddy,  14
2181,221,satyavrat chaturvedi,  21
2182,221,e.m. sudarsana natchiappan,  23
2183,221,mukut mithi,  18
2184,221,vijay jawaharlal darda,  12
2185,221,rama chandra khuntia,  16
2186,221,raashid alvi,  23
2187,221,v. hanumantha rao,  17
2188,221,chaudhary birender singh,  20
2189,221,g. sanjeeva reddy,  16
2190,221,b. s. gnanadesikan,  9
2191,221,ram prakash,  21
2192,221,k. keshava rao,  19
2193,221,bhalchandra mungekar,19
2194,221,shantaram naik, 22
2195,221,abhishek manu singhvi,  12
2196,221,jesudasu seelam,  20
2197,221,ram dayal munda,13
2198,221,mohammad shafi,  6
2199,221,t. ratna bai,  22
2200,221,vijaylaxmi sadho,  21
2201,221,anil h. lad, 6
2202,221,ishwar singh,  22
2203,221,mohd. ali khan,  23
2204,221,dhiraj prasad sahu, 14
2205,221,avinash pande,  7
2206,221,ashk ali tak,  11
2207,221,k.v.p. ramachandra rao,  16
2208,221,biswajit daimary,  7
2209,221,swapan sadhan bose,  3
2210,221,n. janardhana reddy,  20
2211,221,motilal vora, 23
2212,221,tariq anwar,  20
2213,221,mukul roy,  M
2214,221,prem chand gupta,  21
2215,221,d. raja,  23
2216,221,mohan singh,  23
2217,221,brinda karat,  20
2218,221,jabir husain,  23
2219,221,kanimozhi,  13
2220,221,moinul hassan,  15
2221,221,shyamal chakraborty,  15
2222,221,mahendra prasad,  19
2223,221,rajniti prasad,  14
2224,221,ram vilas paswan,  12
2225,221,yogendra p. trivedi,  12
2226,221,k.p. ramalingam,  20
2227,221,mangala kisan,  23
2228,221,tarini kanta roy,  15
2229,221,tapan kumar sen,  19
2230,221,h.k. dua,23
2231,221,shobhana bhartia,19
2232,221,shyam benegal,15
2233,221,ashok s. ganguly,12
2234,221,javed akhtar,7
2235,221,m.s. swaminathan,13
2236,221,() kapila vatsyayan,19
2237,221,vijay mallya, 4
2238,221,ram kripal yadav,  12
2239,221,janardhan waghmare,  16
2240,221,vasanthi stanley,  19
2241,221,t.m. selvaganapathi,  17
2242,221,b. jayashree,7
2243,221,barun mukherji,  22
2244,221,khekiho zhimomi,  9
2245,221,renubala pradhan,  8
2246,221,o.t. lepcha,  19
2247,221,thomas sangma, 12
2248,221,ishwarlal shankarlal jain,  16
2249,221,ranjitsinh vijaysinh mohite-patil,  19
2250,221,s. thangavelu,  17
2251,221,a.a. jinnah,  19
2252,221,g. n. ratanpuri,  22
2253,221,kanwar deep singh,  12
2254,221,mohammed adeeb,  23
2255,221,mahmood a. madani,  10
2256,221,r.c. singh,  23
2257,221,sitaram yechury,  20
2258,221,pyarimohan mohapatra,  10
2259,221,shivanand tiwari,  13
2260,221,satish chandra misra,  18
2261,221,prasanta chatterjee,  20
2262,221,ram gopal yadav,  17
2263,221,n. k. singh,  12
2264,221,brajesh pathak,  22
2265,221,v. maitreyan,  22
2266,221,mohammed amin,  22
2267,221,kishore kumar mohanty,  20
2268,221,ali anwar ansari,  10
2269,221,akhilesh das gupta,  9
2270,221,rajaram,  18
2271,221,veer singh,  17
2272,221,t.k. rangarajan,  16
2273,221,p. rajeeve,  18
2274,221,mahendra mohan,  18
2275,221,s.p.singh baghel,  19
2276,221,naresh agrawal,  6
2277,221,m.v. mysura reddy,  23
2278,221,sanjay raut,  11
2279,221,abani roy,  21
2280,221,syed azeez pasha,  22
2281,221,k.n. balagopal,  21
2282,221,rasheed masood,  14
2283,221,nandamuri harikrishna,  23
2284,221,jai prakash,  8
2285,221,ganga charan,  12
2286,221,brijlal khabri,  14
2287,221,saman pathak,  22
2288,221,parimal nathwani,  6
2289,221,amar singh,  3
2290,221,rajeev chandrasekhar, 14
2291,221,munquad ali,  6
2292,221,jugul kishore,  1
2293,221,avtar singh karimpuri,  21
2294,221,ambeth rajan,  23
2295,221,ahmad saeed malihabadi,  20
2296,221,sabir ali,  9
2297,221,jharna das baidya,  6
2298,221,t.n. seema,  20
2299,221,m.p. achuthan,  20
2300,221,k.e. ismail,  7
2301,221,veer pal singh yadav,  19
2302,221,salim ansari,  23
2303,221,pramod kureel,  10
2304,221,rajpal singh saini,  21
2305,221,narendra kumar kashyap,  19
2306,221,manohar joshi,  9
2307,221,m. venkaiah naidu,  14
2308,221,shanta kumar,  14
2309,221,s.s. ahluwalia, 21
2310,221,m. rama jois, 19
2311,221,ram jethmalani,  4
2312,221,vikram verma,  20
2313,221,c.p. thakur,  9
2314,221,balavant alias bal apte,  14
2315,221,ravi shankar prasad,  7
2316,221,paul manoj pandian,  21
2317,221,mukhtar abbas naqvi, 23
2318,221,balbir punj,  17
2319,221,vinay katiyar,  15
2320,221,kalraj mishra,  14
2321,221,birendra prasad baishya,  20
2322,221,sardar sukhdev singh dhindsa,  12
2323,221,n. balaganga,  21
2324,221,nand kumar sai, 14
2325,221,anusuiya uikey,  19
2326,221,parshottam rupala,  23
2327,221,prabhat jha,  4
2328,221,rajkumar dhoot,  9
2329,221,sardar balwinder singh bhunder,  17
2330,221,upendra kushwaha,  22
2331,221,shivpratap singh, 13
2332,221,v.p. singh badnore,  16
2333,221,raghunandan sharma,  21
2334,221,kusum rai,  16
2335,221,rudra narayan pany,  23
2336,221,kumar deepak das,  21
2337,221,anil kumar sahani,  14
2338,221,a. elavarasan,  23
2339,221,bharatkumar raut,  16
2340,221,naresh gujral,  23
2341,221,lalhming liana,  23
2342,221,surendra motilal patel,  16
2343,221,piyush goyal,  10
2344,221,anil madhav dave,  21
2345,221,kaptan singh solanki,  15
2346,221,shashi bhusan behera,  18
2347,221,baishnab parida,  22
2348,221,ranbir singh parjapati,  13
2349,221,y. s. chowdary,  21
2350,221,gundu sudharani,  18
2351,221,k.v. ramalingam,  19
2352,221,ram chandra prasad singh,  1
2353,221,bimla kashyap sood,  21
2354,221,arun jaitley,  LOP
2355,221,k. rahman khan, HDC
2356,221,maya singh,  22
2357,221,bhagat singh koshyari, 19
2358,221,rajiv pratap rudy,  16
2359,221,ramdas agarwal,  10
2360,221,chandan mitra,  17
2361,221,vijaykumar rupani,  15
2362,221,prakash javadekar,  20
2363,221,om prakash mathur,  16
2364,221,avinash rai khanna,  23
2365,221,k.b. shanappa, 21
2366,221,shreegopal vyas, 23
2367,221,aayanur manjunatha, 14
2368,221,tarun vijay, 16
2369,221,kanjibhai patel,  21
2370,221,narayan singh kesari,  22
2371,221,pravin naik,  20
2372,221,gyan prakash pilania,  23
2373,221,jai prakash narayan singh, 16
2374,221,natuji halaji thakor,  13
2375,221,bharatsinh prabhatsinh parmar,  14
2376,221,,
2377,217,george fernandes,  3
2378,217,nand kumar sai, 2
2379,217,shadi lal batra,  2
2380,217,g. n. ratanpuri,  2
2381,217,anil madhav dave,  2
2382,217,kaptan singh solanki,  2
2383,217,ranjitsinh vijaysinh mohite-patil,  2
2384,217,narendra budania,  2
2385,217,jai prakash,  2
2386,217,parvez hashmi,  1
2387,217,kishore kumar mohanty,  1
2388,217,manmohan singh,  PM
2389,217,ambika soni,  M
2390,217,prithviraj chavan,  M
2391,217,anand sharma,  M
2392,217,murli deora,  M
2393,217,saif-ud-din soz,  21
2394,217,mohsina kidwai, 24
2395,217,rishang keishing,  26
2396,217,r.k. dhawan,  24
2397,217,janardan dwivedi,  26
2398,217,rajeev shukla,  26
2399,217,prabha thakur,  24
2400,217,viplove thakur,  26
2401,217,alka balram kshatriya,  26
2402,217,sushila tiriya,  26
2403,217,praveen rashtrapal,  22
2404,217,silvius condpan,  26
2405,217,dharam pal sabharwal,  25
2406,217,a.k. antony,  M
2407,217,s.m. krishna, M
2408,217,ghulam nabi azad,  M
2409,217,karan singh,  24
2410,217,arjun singh,  6
2411,217,vayalar ravi,  M
2412,217,m.s. gill,  M
2413,217,g.k. vasan,  M
2414,217,ahmed patel,  24
2415,217,p.j. kurien,  25
2416,217,oscar fernandes, 21
2417,217,jairam ramesh, M
2418,217,ashwani kumar,  24
2419,217,santosh bagrodia,  24
2420,217,jayanthi natarajan,  15
2421,217,b.k. hariprasad, 26
2422,217,bhubaneswar kalita,  20
2423,217,mabel rebello, 26
2424,217,satish sharma,  22
2425,217,t. subbarami reddy,  24
2426,217,syeda anwara taimur,  15
2427,217,satyavrat chaturvedi,  24
2428,217,nandi yellaiah,  20
2429,217,rama chandra khuntia,  25
2430,217,raashid alvi,  26
2431,217,v. hanumantha rao,  24
2432,217,dasari narayana rao,  1
2433,217,arjun kumar sengupta,  23
2434,217,g. sanjeeva reddy,  17
2435,217,b. s. gnanadesikan,  18
2436,217,ram prakash,  26
2437,217,k. keshava rao,  25
2438,217,mukut mithi,  15
2439,217,shantaram naik, 26
2440,217,abhishek manu singhvi,  20
2441,217,e.m. sudarsana natchiappan,  26
2442,217,vijay jawaharlal darda,  7
2443,217,mohammad shafi,  17
2444,217,t. ratna bai,  24
2445,217,k.v.p. ramachandra rao,  14
2446,217,anil h. lad, 16
2447,217,ishwar singh,  25
2448,217,mohd. ali khan,  25
2449,217,dhiraj prasad sahu, 23
2450,217,radhakant nayak,  25
2451,217,gireesh kumar sanghi,  21
2452,217,jesudasu seelam,  24
2453,217,hemant soren, 9
2454,217,abdul wahab,  5
2455,217,shivraj vishwanath patil,  23
2456,217,motilal vora, 24
2457,217,d. raja,  26
2458,217,sitaram yechury,  23
2459,217,mukul roy,  M
2460,217,prem chand gupta,  26
2461,217,tariq anwar,  21
2462,217,ram jethmalani,  15
2463,217,prasanta chatterjee,  23
2464,217,n. janardhana reddy,  24
2465,217,jabir husain,  25
2466,217,a. vijayaraghavan,  18
2467,217,shyamal chakraborty,  22
2468,217,mahendra prasad,  23
2469,217,rajniti prasad,  23
2470,217,subhash prasad yadav,  19
2471,217,yogendra p. trivedi,  15
2472,217,moinul hassan,  20
2473,217,tarini kanta roy,  24
2474,217,penumalli madhu,  20
2475,217,matilal sarkar,  16
